window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,mutual_gaze_count_session_mean,11,4.50361564642817,2.88397435897436,0.7243898892326807,0.696969696969697,0.0419921875,0.04538799414348463,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_task_gaze_angle_max_session_mean,11,4.942273605082947,4.118088264384063,0.7966683345689635,0.696969696969697,0.0419921875,0.02879453391898487,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p1_task_gaze_angle_max_session_mean,11,4.361830684151724,2.455692432598738,0.6906365763577321,0.696969696969697,0.0419921875,0.04343582235236701,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,mutual_gaze_event_ratio_session_mean,11,0.035642339523976156,0.021362773029439702,0.7172383184556258,0.696969696969697,0.0419921875,0.04636408003904344,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p1_motion_speed_max_session_mean,11,0.27098743955489885,0.20340395309428283,0.7844261062679581,0.696969696969697,0.0419921875,0.037579306979014154,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_motion_speed_mean_session_mean,11,0.034139753904801104,0.028032456732378253,0.6911869506932666,0.696969696969697,0.0419921875,0.05612493899463153,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_partner_gaze_transition_count_session_mean,11,1.521494412979662,1.746153846153847,0.8577521698487672,0.696969696969697,0.0419921875,0.024890190336749635,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,hand_to_hand_min_mean_session_mean,11,-0.057056010096912864,-0.06492996997878697,-0.7486200609612768,-0.696969696969697,0.0419921875,0.04050756466569058,0.37146935096153844,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_partner_gaze_angle_std_session_mean,11,1.5627905160982878,1.0355406682339545,0.7218837261511809,0.696969696969697,0.0419921875,0.02879453391898487,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,hand_to_hand_min_max_session_mean,11,-0.058610496384171304,-0.04626600815357884,-0.6934514974819359,-0.696969696969697,0.0419921875,0.03269887750122011,0.37146935096153844,,lower_in_competitive_or_later
