window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p1_motion_speed_mean_session_mean,11,-0.011954233574635098,-0.019626189339177647,-0.2586415252226025,-0.42424242424242425,0.240234375,0.43387018057589066,0.6117878450328661,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p1_motion_speed_max_session_mean,11,-0.06501817888725117,-0.11197167165763178,-0.31572247494512323,-0.42424242424242425,0.240234375,0.34895070766227426,0.6117878450328661,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,activity_asymmetry_abs_mean_session_mean,11,-0.0191318577073863,-0.027634548263106073,-0.4595173495148329,-0.42424242424242425,0.240234375,0.1800878477306003,0.6117878450328661,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,activity_asymmetry_abs_max_session_mean,11,-0.014550580062552377,-0.01818721155961911,-0.2628556298493839,-0.42424242424242425,0.240234375,0.43387018057589066,0.6117878450328661,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_closest_hand_to_other_head_mean_session_mean,11,-0.031271428989698195,-0.041947489614320266,-0.3936320285496601,-0.42424242424242425,0.240234375,0.24548560273304051,0.6117878450328661,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_closest_hand_to_other_head_std_session_mean,11,0.002888671115940531,0.005170518640572802,0.20811272350580873,0.42424242424242425,0.240234375,0.5441678867740362,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_closest_hand_to_other_head_std_session_mean,11,0.0031952324158175784,0.007815773774406197,0.25539768532749557,0.42424242424242425,0.240234375,0.4407027818448023,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_closest_hand_to_other_head_max_session_mean,11,-0.03605980086831899,-0.018960717216147005,-0.5110086339888524,-0.42424242424242425,0.240234375,0.14006832601268912,0.6117878450328661,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,mutual_gaze_cos_std_session_mean,11,0.016799844521506534,0.007114676515787469,0.3651625813001787,0.42424242424242425,0.240234375,0.3001464128843338,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_task_gaze_angle_mean_session_mean,11,1.2293874750148832,1.7616752852086677,0.37135598731100306,0.42424242424242425,0.240234375,0.26305514885309905,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_gaze_yaw_std_session_mean,11,0.011210738149555744,0.02202103791974211,0.4406683866417347,0.42424242424242425,0.240234375,0.18887262079062958,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_gaze_pitch_std_session_mean,11,0.0055816708287545385,0.0071343926440701755,0.4862886727082575,0.42424242424242425,0.240234375,0.15470961444607126,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,body_orientation_difference_rad_mean_session_mean,11,-0.07348127863983422,-0.08166625731530752,-0.4606135358310968,-0.42424242424242425,0.240234375,0.17618350414836506,0.6117878450328661,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,frame_pose_valid_ratio_session_mean,11,0.11568080560140359,0.02556922358902569,0.5353098801337532,0.42424242424242425,0.240234375,0.1283552952659834,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,frame_pose_valid_transition_count_session_mean,11,0.1598268776406836,0.2571428571428571,0.3293127265648553,0.42424242424242425,0.240234375,0.31576378721327475,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,frame_interaction_valid_ratio_session_mean,11,0.11568080560140359,0.02556922358902569,0.5353098801337532,0.42424242424242425,0.240234375,0.1283552952659834,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,frame_interaction_valid_transition_count_session_mean,11,0.1598268776406836,0.2571428571428571,0.3293127265648553,0.42424242424242425,0.240234375,0.31576378721327475,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,both_active_transition_count_session_mean,11,0.6004798459487277,0.1301247771836005,0.5854870708871972,0.42424242424242425,0.240234375,0.09419228892142509,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,any_partner_gaze_transition_count_session_mean,11,0.3523163395905863,0.6029249580436347,0.4014266771594815,0.42424242424242425,0.240234375,0.2220595412396291,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_gaze_category_away_unknown_ratio_session_mean,11,-0.045171355907869165,-0.027827292533174897,-0.4688844921771873,-0.42424242424242425,0.240234375,0.17423133235724744,0.6117878450328661,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_gaze_category_table_task_ratio_session_mean,11,0.0331774170409556,0.015325279101039271,0.4774180435223564,0.42424242424242425,0.240234375,0.17227916056612982,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,asymmetric_activity_score_session_mean,11,-0.0191318577073863,-0.027634548263106073,-0.4595173495148329,-0.42424242424242425,0.240234375,0.1800878477306003,0.6117878450328661,,lower_in_competitive_or_later
