session_label,dyad_id,order,from_actor_slot,to_actor_slot,actor_word,other_word_same_window,response_word,prev_actor_word,window_index,response_window_index
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW01,IW08,IW08,8,9
20260504_183351_order1,dyad_001,1,person_B,person_A,IW01,IW01,IW01,IW07,29,30
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW11,IW06,IW01,31,32
20260504_183351_order1,dyad_001,1,person_B,person_A,IW01,IW01,IW01,IW07,40,41
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW07,IW08,IW01,42,43
20260504_183351_order1,dyad_001,1,person_B,person_A,IW07,IW01,IW01,IW04,62,63
20260504_183351_order1,dyad_001,1,person_A,person_B,IW08,IW01,IW01,IW01,68,69
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW07,IW10,IW01,78,79
20260504_183351_order1,dyad_001,1,person_B,person_A,IW10,IW01,IW01,IW01,79,80
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW04,IW07,IW10,80,81
20260504_183351_order1,dyad_001,1,person_B,person_A,IW06,IW01,IW01,IW05,83,84
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW01,IW06,IW01,86,87
20260504_183351_order1,dyad_001,1,person_B,person_A,IW04,IW01,IW01,IW01,94,95
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW01,IW01,IW01,97,98
20260504_183351_order1,dyad_001,1,person_B,person_A,IW06,IW08,IW01,IW11,100,101
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW06,IW05,IW06,101,102
20260504_183351_order1,dyad_001,1,person_B,person_A,IW04,IW11,IW01,IW05,103,104
20260504_183351_order1,dyad_001,1,person_A,person_B,IW11,IW01,IW11,IW05,108,109
20260504_183351_order1,dyad_001,1,person_B,person_A,IW01,IW01,IW01,IW01,118,119
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW08,IW01,IW01,119,120
20260504_183351_order1,dyad_001,1,person_B,person_A,IW06,IW02,IW01,IW01,122,123
20260504_183351_order1,dyad_001,1,person_A,person_B,IW01,IW01,IW11,IW06,123,124
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW04,IW06,IW01,4,5
20260504_183529_order2,dyad_001,2,person_B,person_A,IW06,IW02,IW01,IW06,6,7
20260504_183529_order2,dyad_001,2,person_A,person_B,IW09,IW08,IW08,IW03,9,10
20260504_183529_order2,dyad_001,2,person_B,person_A,IW06,IW00,IW01,IW08,11,12
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW04,IW06,12,13
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW07,15,16
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW11,IW01,17,18
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW06,21,22
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW01,IW05,IW03,25,26
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW01,31,32
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW04,IW01,35,36
20260504_183529_order2,dyad_001,2,person_B,person_A,IW07,IW06,IW01,IW06,47,48
20260504_183529_order2,dyad_001,2,person_A,person_B,IW08,IW07,IW01,IW01,49,50
20260504_183529_order2,dyad_001,2,person_B,person_A,IW10,IW11,IW01,IW01,51,52
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW05,IW05,IW01,55,56
20260504_183529_order2,dyad_001,2,person_B,person_A,IW02,IW11,IW01,IW09,69,70
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW01,IW02,70,71
20260504_183529_order2,dyad_001,2,person_B,person_A,IW10,IW11,IW11,IW01,72,73
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW05,IW11,74,75
20260504_183529_order2,dyad_001,2,person_B,person_A,IW08,IW01,IW01,IW01,82,83
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW01,IW01,85,86
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW01,86,87
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW02,IW02,IW01,89,90
20260504_183529_order2,dyad_001,2,person_B,person_A,IW02,IW01,IW01,IW01,90,91
20260504_183529_order2,dyad_001,2,person_A,person_B,IW08,IW05,IW05,IW01,92,93
20260504_183529_order2,dyad_001,2,person_B,person_A,IW08,IW01,IW01,IW05,94,95
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW01,IW01,96,97
20260504_183529_order2,dyad_001,2,person_B,person_A,IW08,IW11,IW01,IW07,105,106
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW01,IW06,122,123
20260504_183529_order2,dyad_001,2,person_B,person_A,IW11,IW10,IW01,IW02,130,131
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW06,IW01,132,133
20260504_183529_order2,dyad_001,2,person_B,person_A,IW06,IW01,IW01,IW06,134,135
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW06,IW01,139,140
20260504_183529_order2,dyad_001,2,person_B,person_A,IW06,IW11,IW01,IW01,140,141
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW07,IW01,142,143
20260504_183529_order2,dyad_001,2,person_B,person_A,IW02,IW01,IW01,IW01,150,151
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW01,IW01,152,153
20260504_183529_order2,dyad_001,2,person_B,person_A,IW06,IW10,IW01,IW05,160,161
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW04,IW01,163,164
20260504_183529_order2,dyad_001,2,person_B,person_A,IW10,IW01,IW01,IW04,165,166
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW08,IW01,167,168
20260504_183529_order2,dyad_001,2,person_B,person_A,IW11,IW01,IW11,IW02,171,172
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW08,IW08,IW01,176,177
20260504_183529_order2,dyad_001,2,person_B,person_A,IW08,IW01,IW01,IW01,177,178
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW04,IW06,IW01,179,180
20260504_183529_order2,dyad_001,2,person_B,person_A,IW11,IW01,IW01,IW01,187,188
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW07,IW01,189,190
20260504_183529_order2,dyad_001,2,person_B,person_A,IW07,IW08,IW01,IW01,190,191
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW06,IW11,IW05,202,203
20260504_183529_order2,dyad_001,2,person_B,person_A,IW08,IW01,IW01,IW11,204,205
20260504_183529_order2,dyad_001,2,person_A,person_B,IW09,IW11,IW07,IW01,206,207
20260504_183529_order2,dyad_001,2,person_B,person_A,IW07,IW01,IW11,IW05,210,211
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW06,IW11,IW11,215,216
20260504_183529_order2,dyad_001,2,person_B,person_A,IW07,IW01,IW01,IW11,217,218
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW07,IW07,IW01,225,226
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW01,229,230
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW11,IW10,IW01,233,234
20260504_183529_order2,dyad_001,2,person_B,person_A,IW04,IW01,IW11,IW01,254,255
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW01,IW01,IW11,261,262
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW04,IW01,IW01,276,277
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW01,IW01,281,282
20260504_183529_order2,dyad_001,2,person_B,person_A,IW10,IW08,IW01,IW04,285,286
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW05,IW01,288,289
20260504_183529_order2,dyad_001,2,person_B,person_A,IW11,IW01,IW11,IW08,292,293
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW07,IW11,IW11,293,294
20260504_183529_order2,dyad_001,2,person_B,person_A,IW07,IW01,IW01,IW01,300,301
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW04,IW01,302,303
20260504_183529_order2,dyad_001,2,person_B,person_A,IW04,IW01,IW01,IW01,303,304
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW06,IW08,IW04,304,305
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW08,IW02,309,310
20260504_183529_order2,dyad_001,2,person_A,person_B,IW08,IW10,IW07,IW01,310,311
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW08,IW02,317,318
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW02,IW01,IW01,332,333
20260504_183529_order2,dyad_001,2,person_B,person_A,IW04,IW01,IW08,IW01,334,335
20260504_183529_order2,dyad_001,2,person_A,person_B,IW08,IW01,IW07,IW04,335,336
20260504_183529_order2,dyad_001,2,person_B,person_A,IW11,IW08,IW01,IW07,338,339
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW06,IW01,IW11,341,342
20260504_183529_order2,dyad_001,2,person_B,person_A,IW04,IW05,IW01,IW04,346,347
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW06,IW06,IW01,349,350
20260504_183529_order2,dyad_001,2,person_B,person_A,IW04,IW01,IW01,IW04,356,357
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW04,IW01,359,360
20260504_183529_order2,dyad_001,2,person_B,person_A,IW06,IW11,IW01,IW04,361,362
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW01,IW07,IW08,364,365
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW11,367,368
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW08,IW01,370,371
20260504_183529_order2,dyad_001,2,person_B,person_A,IW08,IW01,IW01,IW08,372,373
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW11,IW08,373,374
20260504_183529_order2,dyad_001,2,person_B,person_A,IW06,IW01,IW01,IW01,382,383
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW08,IW02,IW06,383,384
20260504_183529_order2,dyad_001,2,person_B,person_A,IW02,IW01,IW01,IW01,384,385
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW04,IW02,385,386
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW11,IW01,IW04,387,388
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW08,IW08,IW09,393,394
20260504_183529_order2,dyad_001,2,person_B,person_A,IW08,IW01,IW01,IW01,399,400
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW06,IW05,IW11,408,409
20260504_183529_order2,dyad_001,2,person_B,person_A,IW00,IW01,IW01,IW01,416,417
20260504_183529_order2,dyad_001,2,person_A,person_B,IW11,IW11,IW07,IW01,419,420
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW06,424,425
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW06,IW01,432,433
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW01,455,456
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW11,IW01,IW01,461,462
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW11,IW07,IW01,469,470
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW08,IW07,471,472
20260504_183529_order2,dyad_001,2,person_B,person_A,IW05,IW07,IW01,IW06,475,476
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW07,IW10,IW05,476,477
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW11,514,515
20260504_183529_order2,dyad_001,2,person_B,person_A,IW01,IW01,IW01,IW01,523,524
20260504_183529_order2,dyad_001,2,person_A,person_B,IW01,IW01,IW01,IW01,524,525
20260504_184034_order3,dyad_001,3,person_B,person_A,IW11,IW01,IW01,IW01,6,7
20260504_184034_order3,dyad_001,3,person_A,person_B,IW08,IW07,IW07,IW01,8,9
20260504_184034_order3,dyad_001,3,person_B,person_A,IW07,IW01,IW01,IW08,9,10
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW10,IW07,IW01,17,18
20260504_184034_order3,dyad_001,3,person_B,person_A,IW07,IW06,IW06,IW01,18,19
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW01,IW01,IW01,22,23
20260504_184034_order3,dyad_001,3,person_B,person_A,IW11,IW01,IW11,IW07,26,27
20260504_184034_order3,dyad_001,3,person_A,person_B,IW08,IW01,IW06,IW08,33,34
20260504_184034_order3,dyad_001,3,person_B,person_A,IW11,IW01,IW11,IW06,35,36
20260504_184034_order3,dyad_001,3,person_A,person_B,IW03,IW05,IW06,IW01,41,42
20260504_184034_order3,dyad_001,3,person_B,person_A,IW01,IW01,IW01,IW01,50,51
20260504_184034_order3,dyad_001,3,person_A,person_B,IW11,IW07,IW01,IW01,54,55
20260504_184034_order3,dyad_001,3,person_B,person_A,IW10,IW08,IW11,IW06,60,61
20260504_184034_order3,dyad_001,3,person_A,person_B,IW11,IW02,IW01,IW11,62,63
20260504_184034_order3,dyad_001,3,person_B,person_A,IW01,IW01,IW01,IW06,84,85
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW01,IW08,IW01,86,87
20260504_184034_order3,dyad_001,3,person_B,person_A,IW07,IW01,IW01,IW01,89,90
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW01,IW01,IW01,92,93
20260504_184034_order3,dyad_001,3,person_B,person_A,IW09,IW08,IW01,IW01,95,96
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW05,IW07,IW01,99,100
20260504_184034_order3,dyad_001,3,person_B,person_A,IW01,IW01,IW01,IW01,103,104
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW05,IW01,IW01,104,105
20260504_184034_order3,dyad_001,3,person_B,person_A,IW07,IW01,IW01,IW08,115,116
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW07,IW08,IW01,118,119
20260504_184034_order3,dyad_001,3,person_B,person_A,IW06,IW01,IW01,IW06,124,125
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW11,IW06,IW01,126,127
20260504_184034_order3,dyad_001,3,person_B,person_A,IW08,IW01,IW10,IW10,135,136
20260504_184034_order3,dyad_001,3,person_B,person_A,IW01,IW01,IW01,IW11,139,140
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW08,IW01,IW01,141,142
20260504_184034_order3,dyad_001,3,person_B,person_A,IW11,IW01,IW01,IW01,143,144
20260504_184034_order3,dyad_001,3,person_B,person_A,IW04,IW01,IW06,IW01,156,157
20260504_184034_order3,dyad_001,3,person_A,person_B,IW06,IW01,IW01,IW04,157,158
20260504_184034_order3,dyad_001,3,person_B,person_A,IW01,IW01,IW01,IW07,166,167
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW01,IW01,IW01,174,175
20260504_184034_order3,dyad_001,3,person_B,person_A,IW01,IW01,IW01,IW01,175,176
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW08,IW06,IW01,177,178
20260504_184034_order3,dyad_001,3,person_B,person_A,IW06,IW01,IW08,IW01,178,179
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW01,IW04,IW08,180,181
20260504_184034_order3,dyad_001,3,person_B,person_A,IW07,IW08,IW11,IW06,187,188
20260504_184034_order3,dyad_001,3,person_A,person_B,IW11,IW02,IW06,IW01,193,194
20260504_184034_order3,dyad_001,3,person_B,person_A,IW06,IW01,IW01,IW11,194,195
20260504_184034_order3,dyad_001,3,person_A,person_B,IW01,IW01,IW04,IW01,196,197
20260504_184304_order4,dyad_001,4,person_B,person_A,IW06,IW01,IW01,IW01,2,3
20260504_184304_order4,dyad_001,4,person_A,person_B,IW10,IW00,IW07,IW01,4,5
20260504_184304_order4,dyad_001,4,person_B,person_A,IW06,IW02,IW01,IW08,15,16
20260504_184304_order4,dyad_001,4,person_A,person_B,IW06,IW04,IW10,IW06,18,19
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW08,21,22
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW01,IW01,22,23
20260504_184304_order4,dyad_001,4,person_B,person_A,IW02,IW01,IW01,IW06,30,31
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW07,IW11,IW02,31,32
20260504_184304_order4,dyad_001,4,person_B,person_A,IW07,IW01,IW08,IW07,34,35
20260504_184304_order4,dyad_001,4,person_A,person_B,IW08,IW01,IW07,IW07,35,36
20260504_184304_order4,dyad_001,4,person_B,person_A,IW10,IW01,IW01,IW02,46,47
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW06,IW02,IW01,48,49
20260504_184304_order4,dyad_001,4,person_B,person_A,IW02,IW01,IW01,IW01,49,50
20260504_184304_order4,dyad_001,4,person_A,person_B,IW08,IW08,IW01,IW11,53,54
20260504_184304_order4,dyad_001,4,person_B,person_A,IW06,IW01,IW01,IW09,68,69
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW07,IW01,70,71
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW07,72,73
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW06,IW01,89,90
20260504_184304_order4,dyad_001,4,person_B,person_A,IW08,IW01,IW01,IW08,97,98
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW05,IW11,IW01,101,102
20260504_184304_order4,dyad_001,4,person_B,person_A,IW07,IW01,IW06,IW01,105,106
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW07,IW00,IW08,116,117
20260504_184304_order4,dyad_001,4,person_B,person_A,IW06,IW11,IW01,IW01,132,133
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW04,IW01,IW01,142,143
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW10,145,146
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW06,IW01,149,150
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW09,IW01,IW06,152,153
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW00,IW07,IW01,155,156
20260504_184304_order4,dyad_001,4,person_B,person_A,IW07,IW01,IW01,IW01,156,157
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW11,IW04,IW01,162,163
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW01,183,184
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW01,IW01,184,185
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW07,198,199
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW06,IW01,199,200
20260504_184304_order4,dyad_001,4,person_B,person_A,IW06,IW08,IW08,IW06,201,202
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW08,IW01,210,211
20260504_184304_order4,dyad_001,4,person_B,person_A,IW08,IW01,IW01,IW08,212,213
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW11,IW04,IW08,213,214
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW01,222,223
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW11,IW04,IW01,225,226
20260504_184304_order4,dyad_001,4,person_B,person_A,IW08,IW01,IW01,IW05,230,231
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW02,IW06,IW01,236,237
20260504_184304_order4,dyad_001,4,person_B,person_A,IW06,IW01,IW01,IW01,243,244
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW06,IW08,IW01,245,246
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW01,250,251
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW00,IW04,IW01,252,253
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW01,258,259
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW01,IW01,263,264
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW01,264,265
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW07,IW01,IW01,271,272
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW01,272,273
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW07,IW06,IW01,276,277
20260504_184304_order4,dyad_001,4,person_B,person_A,IW06,IW01,IW01,IW06,279,280
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW01,IW01,282,283
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW01,284,285
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW07,IW10,IW01,287,288
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW05,290,291
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW08,IW08,IW01,292,293
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW01,297,298
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW10,IW01,IW01,300,301
20260504_184304_order4,dyad_001,4,person_B,person_A,IW06,IW03,IW01,IW01,302,303
20260504_184304_order4,dyad_001,4,person_A,person_B,IW07,IW01,IW08,IW01,304,305
20260504_184304_order4,dyad_001,4,person_B,person_A,IW10,IW01,IW01,IW10,308,309
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW06,IW11,IW01,310,311
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW11,315,316
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW06,IW01,IW01,330,331
20260504_184304_order4,dyad_001,4,person_B,person_A,IW08,IW01,IW01,IW01,332,333
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW06,IW01,IW01,336,337
20260504_184304_order4,dyad_001,4,person_B,person_A,IW07,IW01,IW01,IW01,344,345
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW08,IW01,353,354
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW08,355,356
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW01,IW01,356,357
20260504_184304_order4,dyad_001,4,person_B,person_A,IW01,IW01,IW01,IW11,361,362
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW01,IW11,IW01,363,364
20260504_184304_order4,dyad_001,4,person_B,person_A,IW11,IW08,IW08,IW01,364,365
20260504_184304_order4,dyad_001,4,person_A,person_B,IW01,IW07,IW11,IW01,372,373
20260504_184304_order4,dyad_001,4,person_B,person_A,IW05,IW01,IW01,IW01,399,400
20260505_190850_order1,dyad_002,1,person_B,person_A,IW07,IW01,IW11,IW00,5,6
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW01,IW01,9,10
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW11,IW02,12,13
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW04,IW05,IW01,15,16
20260505_190850_order1,dyad_002,1,person_B,person_A,IW05,IW10,IW01,IW01,16,17
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW08,IW05,24,25
20260505_190850_order1,dyad_002,1,person_A,person_B,IW04,IW01,IW01,IW01,30,31
20260505_190850_order1,dyad_002,1,person_B,person_A,IW05,IW01,IW07,IW01,44,45
20260505_190850_order1,dyad_002,1,person_A,person_B,IW07,IW05,IW10,IW05,45,46
20260505_190850_order1,dyad_002,1,person_B,person_A,IW06,IW04,IW01,IW02,58,59
20260505_190850_order1,dyad_002,1,person_A,person_B,IW10,IW01,IW11,IW01,60,61
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW11,IW05,IW01,77,78
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,86,87
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW01,IW01,88,89
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,89,90
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW11,IW05,IW01,90,91
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW04,107,108
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW08,IW01,IW01,110,111
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,146,147
20260505_190850_order1,dyad_002,1,person_B,person_A,IW04,IW02,IW01,IW05,153,154
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,166,167
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW01,IW01,170,171
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,173,174
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW01,IW01,174,175
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW08,IW01,189,190
20260505_190850_order1,dyad_002,1,person_B,person_A,IW08,IW01,IW01,IW08,191,192
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW11,IW08,192,193
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW00,IW11,195,196
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,253,254
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW05,IW01,257,258
20260505_190850_order1,dyad_002,1,person_B,person_A,IW08,IW01,IW01,IW11,260,261
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW06,IW01,268,269
20260505_190850_order1,dyad_002,1,person_B,person_A,IW06,IW01,IW01,IW06,270,271
20260505_190850_order1,dyad_002,1,person_A,person_B,IW05,IW01,IW01,IW00,278,279
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW08,IW07,IW01,282,283
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW04,299,300
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW01,IW01,302,303
20260505_190850_order1,dyad_002,1,person_B,person_A,IW11,IW01,IW01,IW01,334,335
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW01,IW11,337,338
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,339,340
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW11,IW07,345,346
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,350,351
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW01,IW01,352,353
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW01,IW01,354,355
20260505_190850_order1,dyad_002,1,person_A,person_B,IW00,IW01,IW00,IW11,359,360
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW08,IW01,382,383
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW04,IW08,IW08,384,385
20260505_190850_order1,dyad_002,1,person_B,person_A,IW01,IW01,IW08,IW11,388,389
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW06,IW06,IW08,390,391
20260505_190850_order1,dyad_002,1,person_B,person_A,IW08,IW03,IW10,IW06,392,393
20260505_190850_order1,dyad_002,1,person_A,person_B,IW01,IW01,IW01,IW01,416,417
20260505_191548_order2,dyad_002,2,person_B,person_A,IW01,IW01,IW01,IW03,2,3
20260505_191548_order2,dyad_002,2,person_A,person_B,IW01,IW11,IW11,IW01,7,8
