pair_id,session_id,order,condition_label,window_index,TSNE1,TSNE2
dyad_002,20260505_192656_order4,4,competitive,24,26.114658,-12.389421
dyad_002,20260505_192656_order4,4,competitive,25,15.277694,-15.268241
dyad_002,20260505_192656_order4,4,competitive,26,3.9552708,-28.664358
dyad_002,20260505_192656_order4,4,competitive,27,3.6207266,-29.279228
dyad_002,20260505_192656_order4,4,competitive,28,-34.096287,-26.309738
dyad_002,20260505_192656_order4,4,competitive,29,-34.063354,-25.7239
dyad_002,20260505_192656_order4,4,competitive,30,7.849209,-13.916356
dyad_002,20260505_192656_order4,4,competitive,31,20.891415,-23.257387
dyad_002,20260505_192656_order4,4,competitive,32,20.57997,-23.62847
dyad_002,20260505_192656_order4,4,competitive,33,16.407986,-7.5651755
dyad_002,20260505_192656_order4,4,competitive,34,15.326899,-9.70412
dyad_002,20260505_192656_order4,4,competitive,35,18.268888,-7.5797024
dyad_002,20260505_192656_order4,4,competitive,36,-16.378788,-31.450573
dyad_002,20260505_192656_order4,4,competitive,37,-34.907597,-7.98375
dyad_002,20260505_192656_order4,4,competitive,38,-34.058292,-25.731165
dyad_002,20260505_192656_order4,4,competitive,39,13.600857,-14.507253
dyad_002,20260505_192656_order4,4,competitive,40,4.0446806,-25.972466
dyad_002,20260505_192656_order4,4,competitive,41,18.727964,-20.842493
dyad_002,20260505_192656_order4,4,competitive,42,17.949095,1.8525442
dyad_002,20260505_192656_order4,4,competitive,43,9.710074,-31.177889
dyad_002,20260505_192656_order4,4,competitive,44,10.202537,-29.427687
dyad_002,20260505_192656_order4,4,competitive,45,-3.5719855,-25.316166
dyad_002,20260505_192656_order4,4,competitive,46,4.20808,-21.844437
dyad_002,20260505_192656_order4,4,competitive,47,5.503158,-24.330074
dyad_002,20260505_192656_order4,4,competitive,48,5.8478947,-21.147997
dyad_002,20260505_192656_order4,4,competitive,49,-2.4682043,-24.481195
dyad_002,20260505_192656_order4,4,competitive,50,-2.0894752,-25.152508
dyad_002,20260505_192656_order4,4,competitive,51,-35.854767,-21.645672
dyad_002,20260505_192656_order4,4,competitive,52,-2.7723234,-24.64179
dyad_002,20260505_192656_order4,4,competitive,53,-3.8063316,-24.208628
dyad_002,20260505_192656_order4,4,competitive,54,9.719098,-30.49136
dyad_003,20260507_134304_order1,1,baseline,0,-8.390215,-14.747313
dyad_003,20260507_134304_order1,1,baseline,1,-23.4535,-2.168999
dyad_003,20260507_134304_order1,1,baseline,2,-23.1819,-2.1290374
dyad_003,20260507_134304_order1,1,baseline,3,-22.868687,14.742594
dyad_003,20260507_134304_order1,1,baseline,4,-22.629747,14.691993
dyad_003,20260507_134304_order1,1,baseline,5,-22.132698,-2.1210287
dyad_003,20260507_134304_order1,1,baseline,6,-23.110994,-3.8575058
dyad_003,20260507_134304_order1,1,baseline,7,-22.404318,-7.3559475
