pair_id,session_id,order,condition_label,window_index,PC1,PC2,PC3,PC4,PC5
dyad_001,20260504_184304_order4,4,competitive,22,5.8613518051008295,-7.481071163793488,-2.259469453259234,0.5523380384939698,-6.643509139042443
dyad_001,20260504_184304_order4,4,competitive,23,4.9236915092017615,-5.038561058551004,-0.3821626304327336,-0.7724408282526076,-6.190213021217875
dyad_001,20260504_184304_order4,4,competitive,24,3.7682292861832707,-2.8716807988741073,-2.041318762729349,-2.4818528758028795,-7.310494730671926
dyad_001,20260504_184304_order4,4,competitive,25,6.189720134426444,1.1947411325528627,-1.303191482877852,-4.037480858977653,-6.389383898652479
dyad_001,20260504_184304_order4,4,competitive,26,1.13375178495327,-3.9771553223188936,0.1118942267294436,-1.3700968408921863,-3.8100556721340673
dyad_001,20260504_184304_order4,4,competitive,27,7.099102290349745,-6.5720197342598485,-1.8522700894980675,2.422596330019309,-7.24383026908526
dyad_001,20260504_184304_order4,4,competitive,28,6.433428361078807,-2.3388661772745363,2.058946289110227,-0.4661873694509821,-4.967260914807766
dyad_001,20260504_184304_order4,4,competitive,29,6.234210703015197,-7.261021036605476,-2.7136388836765053,1.3657971951098875,-7.423290016104443
dyad_001,20260504_184304_order4,4,competitive,30,9.3789341041485,-4.5236998287417585,-5.542421430192932,0.7450898654737155,-5.139864326036219
dyad_001,20260504_184304_order4,4,competitive,31,5.705361984405804,1.8704291824102213,-4.601266273160604,-6.015669974776956,-7.889015319042138
dyad_001,20260504_184304_order4,4,competitive,32,2.9113480190517245,-2.5133518944601834,-0.7904135660037428,-4.0931972352950154,-4.197471815571555
dyad_001,20260504_184304_order4,4,competitive,33,7.90577680945331,-3.052329645294345,-2.5097694587787265,-2.458417198194979,-6.547033091987563
dyad_001,20260504_184304_order4,4,competitive,34,6.553523354292191,-0.7736774022829045,-0.8291967133841369,-3.678229443514863,-6.7051887442771925
dyad_001,20260504_184304_order4,4,competitive,35,0.13849614567960017,3.739825202880798,2.5239706670239506,-8.117887930160974,-3.039818422537474
dyad_001,20260504_184304_order4,4,competitive,36,6.588695918579187,0.1989287415492982,1.5565377644656737,-0.4295388664319719,-4.473296338318967
dyad_001,20260504_184304_order4,4,competitive,37,6.972705042031109,-4.088543286654444,-0.7578956668847322,-0.4538997927692054,-6.757231837083101
dyad_001,20260504_184304_order4,4,competitive,38,6.138408830862395,-9.651198169164099,-1.7594779754934418,3.977309745860006,-3.3788253898165244
dyad_001,20260504_184304_order4,4,competitive,39,4.864623644154461,-6.757207387349242,-1.2554735511743078,3.272385394707192,-2.538598089250819
dyad_002,20260505_190850_order1,1,baseline,0,7.854347587072222,1.0776903876170654,-4.067905269386041,-2.8094079144221102,-2.1275508167065373
dyad_002,20260505_190850_order1,1,baseline,1,2.465199011478065,-4.765420200701911,0.3073150362435847,-1.8242820734083094,1.8166132261854273
dyad_002,20260505_190850_order1,1,baseline,2,5.34919812069246,-2.1535466280479576,-3.3367152344575923,-3.28420279365723,2.96637258019446
dyad_002,20260505_190850_order1,1,baseline,3,2.959316485640308,-2.6101272614067823,-0.177277090617167,-2.047796807772253,3.04637533030668
